ano_agricola,dsc_safra_previsao,uf,produto,id_produto,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
2020/21             ,UNICA          ,AC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,AL,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,AM,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,AP,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,BA,SORGO GRANIFERO                         ,4745,95.0,148.0,1.6
2020/21             ,UNICA          ,CE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,DF,SORGO GRANIFERO                         ,4745,10.0,42.0,4.2
2020/21             ,UNICA          ,ES,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,GO,SORGO GRANIFERO                         ,4745,378.0,907.0,2.4
2020/21             ,UNICA          ,MA,SORGO GRANIFERO                         ,4745,10.0,22.0,2.2
2020/21             ,UNICA          ,MG,SORGO GRANIFERO                         ,4745,196.0,568.0,2.9
2020/21             ,UNICA          ,MS,SORGO GRANIFERO                         ,4745,28.0,68.0,2.4
2020/21             ,UNICA          ,MT,SORGO GRANIFERO                         ,4745,49.0,132.0,2.7
2020/21             ,UNICA          ,PA,SORGO GRANIFERO                         ,4745,21.0,55.0,2.6
2020/21             ,UNICA          ,PB,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,PE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,PI,SORGO GRANIFERO                         ,4745,12.0,15.0,1.2
2020/21             ,UNICA          ,PR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,RJ,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,RN,SORGO GRANIFERO                         ,4745,1.0,0.0,0.0
2020/21             ,UNICA          ,RO,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,RR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,RS,SORGO GRANIFERO                         ,4745,3.0,6.0,2.0
2020/21             ,UNICA          ,SC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,SE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2020/21             ,UNICA          ,SP,SORGO GRANIFERO                         ,4745,13.0,25.0,1.9
2020/21             ,UNICA          ,TO,SORGO GRANIFERO                         ,4745,51.0,109.0,2.1
2021/22             ,UNICA          ,AC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,AL,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,AM,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,AP,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,BA,SORGO GRANIFERO                         ,4745,140.0,268.8,1.9
2021/22             ,UNICA          ,CE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,DF,SORGO GRANIFERO                         ,4745,9.0,32.9,3.7
2021/22             ,UNICA          ,ES,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,GO,SORGO GRANIFERO                         ,4745,384.7,1100.2,2.9
2021/22             ,UNICA          ,MA,SORGO GRANIFERO                         ,4745,9.9,22.7,2.3
2021/22             ,UNICA          ,MG,SORGO GRANIFERO                         ,4745,231.9,672.0,2.9
2021/22             ,UNICA          ,MS,SORGO GRANIFERO                         ,4745,88.3,328.5,3.7
2021/22             ,UNICA          ,MT,SORGO GRANIFERO                         ,4745,63.8,172.8,2.7
2021/22             ,UNICA          ,PA,SORGO GRANIFERO                         ,4745,21.9,58.2,2.7
2021/22             ,UNICA          ,PB,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,PE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,PI,SORGO GRANIFERO                         ,4745,22.1,46.4,2.1
2021/22             ,UNICA          ,PR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,RJ,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,RN,SORGO GRANIFERO                         ,4745,0.7,1.0,1.4
2021/22             ,UNICA          ,RO,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,RR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,RS,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,SC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,SE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2021/22             ,UNICA          ,SP,SORGO GRANIFERO                         ,4745,15.0,32.3,2.2
2021/22             ,UNICA          ,TO,SORGO GRANIFERO                         ,4745,45.4,117.8,2.6
2022/23             ,UNICA          ,AC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,AL,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,AM,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,AP,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,BA,SORGO GRANIFERO                         ,4745,176.1,414.7,2.4
2022/23             ,UNICA          ,CE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,DF,SORGO GRANIFERO                         ,4745,18.0,70.2,3.9
2022/23             ,UNICA          ,ES,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,GO,SORGO GRANIFERO                         ,4745,384.7,1482.2,3.9
2022/23             ,UNICA          ,MA,SORGO GRANIFERO                         ,4745,9.9,22.0,2.2
2022/23             ,UNICA          ,MG,SORGO GRANIFERO                         ,4745,337.6,1234.9,3.7
2022/23             ,UNICA          ,MS,SORGO GRANIFERO                         ,4745,129.7,498.0,3.8
2022/23             ,UNICA          ,MT,SORGO GRANIFERO                         ,4745,83.3,250.5,3.0
2022/23             ,UNICA          ,PA,SORGO GRANIFERO                         ,4745,30.1,82.1,2.7
2022/23             ,UNICA          ,PB,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,PE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,PI,SORGO GRANIFERO                         ,4745,48.8,141.3,2.9
2022/23             ,UNICA          ,PR,SORGO GRANIFERO                         ,4745,24.7,93.6,3.8
2022/23             ,UNICA          ,RJ,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,RN,SORGO GRANIFERO                         ,4745,1.1,0.4,0.4
2022/23             ,UNICA          ,RO,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,RR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,RS,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,SC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,SE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2022/23             ,UNICA          ,SP,SORGO GRANIFERO                         ,4745,115.3,371.0,3.2
2022/23             ,UNICA          ,TO,SORGO GRANIFERO                         ,4745,58.5,125.9,2.2
2023/24             ,UNICA          ,AC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,AL,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,AM,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,AP,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,BA,SORGO GRANIFERO                         ,4745,196.0,522.5,2.7
2023/24             ,UNICA          ,CE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,DF,SORGO GRANIFERO                         ,4745,18.0,75.6,4.2
2023/24             ,UNICA          ,ES,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,GO,SORGO GRANIFERO                         ,4745,384.7,1333.4,3.5
2023/24             ,UNICA          ,MA,SORGO GRANIFERO                         ,4745,14.3,32.2,2.3
2023/24             ,UNICA          ,MG,SORGO GRANIFERO                         ,4745,319.0,993.4,3.1
2023/24             ,UNICA          ,MS,SORGO GRANIFERO                         ,4745,84.2,237.4,2.8
2023/24             ,UNICA          ,MT,SORGO GRANIFERO                         ,4745,121.0,394.1,3.3
2023/24             ,UNICA          ,PA,SORGO GRANIFERO                         ,4745,73.1,161.2,2.2
2023/24             ,UNICA          ,PB,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,PE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,PI,SORGO GRANIFERO                         ,4745,71.2,163.8,2.3
2023/24             ,UNICA          ,PR,SORGO GRANIFERO                         ,4745,1.5,4.4,2.9
2023/24             ,UNICA          ,RJ,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,RN,SORGO GRANIFERO                         ,4745,0.7,0.6,0.9
2023/24             ,UNICA          ,RO,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,RR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,RS,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,SC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,SE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2023/24             ,UNICA          ,SP,SORGO GRANIFERO                         ,4745,124.4,400.9,3.2
2023/24             ,UNICA          ,TO,SORGO GRANIFERO                         ,4745,51.1,106.1,2.1
2024/25             ,UNICA          ,AC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,AL,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,AM,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,AP,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,BA,SORGO GRANIFERO                         ,4745,206.0,728.0,3.5
2024/25             ,UNICA          ,CE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,DF,SORGO GRANIFERO                         ,4745,18.5,83.3,4.5
2024/25             ,UNICA          ,ES,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,GO,SORGO GRANIFERO                         ,4745,394.7,1530.3,3.9
2024/25             ,UNICA          ,MA,SORGO GRANIFERO                         ,4745,26.6,65.6,2.5
2024/25             ,UNICA          ,MG,SORGO GRANIFERO                         ,4745,372.3,1421.4,3.8
2024/25             ,UNICA          ,MS,SORGO GRANIFERO                         ,4745,137.2,500.8,3.6
2024/25             ,UNICA          ,MT,SORGO GRANIFERO                         ,4745,96.0,315.4,3.3
2024/25             ,UNICA          ,PA,SORGO GRANIFERO                         ,4745,74.0,188.6,2.5
2024/25             ,UNICA          ,PB,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,PE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,PI,SORGO GRANIFERO                         ,4745,75.5,226.5,3.0
2024/25             ,UNICA          ,PR,SORGO GRANIFERO                         ,4745,0.4,1.1,2.8
2024/25             ,UNICA          ,RJ,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,RN,SORGO GRANIFERO                         ,4745,0.2,0.2,1.0
2024/25             ,UNICA          ,RO,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,RR,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,RS,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,SC,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,SE,SORGO GRANIFERO                         ,4745,0.0,0.0,0.0
2024/25             ,UNICA          ,SP,SORGO GRANIFERO                         ,4745,127.0,410.0,3.2
2024/25             ,UNICA          ,TO,SORGO GRANIFERO                         ,4745,54.6,117.0,2.1
1977                ,UNICA          ,MG,TRIGO                                   ,4747,1.0,0.0,0.0
1977                ,UNICA          ,MS,TRIGO                                   ,4747,36.0,27.0,0.8
1977                ,UNICA          ,PR,TRIGO                                   ,4747,1398.0,1257.0,0.9
1977                ,UNICA          ,RS,TRIGO                                   ,4747,1524.0,690.0,0.5
1977                ,UNICA          ,SC,TRIGO                                   ,4747,11.0,4.0,0.4
1977                ,UNICA          ,SP,TRIGO                                   ,4747,184.0,87.0,0.5
1978                ,UNICA          ,MG,TRIGO                                   ,4747,10.0,12.0,1.2
1978                ,UNICA          ,MS,TRIGO                                   ,4747,40.0,31.0,0.8
1978                ,UNICA          ,PR,TRIGO                                   ,4747,1345.0,1042.0,0.8
1978                ,UNICA          ,RS,TRIGO                                   ,4747,1244.0,1510.0,1.2
1978                ,UNICA          ,SC,TRIGO                                   ,4747,5.0,3.0,0.6
1978                ,UNICA          ,SP,TRIGO                                   ,4747,168.0,82.0,0.5
1979                ,UNICA          ,MG,TRIGO                                   ,4747,13.0,14.0,1.1
1979                ,UNICA          ,MS,TRIGO                                   ,4747,118.0,66.0,0.6
1979                ,UNICA          ,PR,TRIGO                                   ,4747,1576.0,1615.0,1.0
1979                ,UNICA          ,RS,TRIGO                                   ,4747,1980.0,965.0,0.5
1979                ,UNICA          ,SC,TRIGO                                   ,4747,24.0,16.0,0.7
1979                ,UNICA          ,SP,TRIGO                                   ,4747,186.0,185.0,1.0
1980                ,UNICA          ,MG,TRIGO                                   ,4747,12.0,21.0,1.8
1980                ,UNICA          ,MS,TRIGO                                   ,4747,127.0,110.0,0.9
1980                ,UNICA          ,PR,TRIGO                                   ,4747,1456.0,1380.0,0.9
1980                ,UNICA          ,RS,TRIGO                                   ,4747,1335.0,1050.0,0.8
1980                ,UNICA          ,SC,TRIGO                                   ,4747,15.0,8.0,0.5
1980                ,UNICA          ,SP,TRIGO                                   ,4747,160.0,160.0,1.0
1981                ,UNICA          ,MG,TRIGO                                   ,4747,16.0,18.0,1.1
1981                ,UNICA          ,MS,TRIGO                                   ,4747,91.0,68.0,0.7
1981                ,UNICA          ,PR,TRIGO                                   ,4747,945.0,915.0,1.0
1981                ,UNICA          ,RS,TRIGO                                   ,4747,906.0,1075.0,1.2
1981                ,UNICA          ,SC,TRIGO                                   ,4747,9.0,8.0,0.9
1981                ,UNICA          ,SP,TRIGO                                   ,4747,148.0,133.0,0.9
1982                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,0.0,0.0
1982                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,1.0,1.0
1982                ,UNICA          ,MG,TRIGO                                   ,4747,21.0,32.0,1.5
1982                ,UNICA          ,MS,TRIGO                                   ,4747,167.0,120.0,0.7
1982                ,UNICA          ,PR,TRIGO                                   ,4747,1220.0,1049.0,0.9
1982                ,UNICA          ,RS,TRIGO                                   ,4747,1313.0,552.0,0.4
1982                ,UNICA          ,SC,TRIGO                                   ,4747,26.0,21.0,0.8
1982                ,UNICA          ,SP,TRIGO                                   ,4747,130.0,101.0,0.8
1983                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,1.0,0.0
1983                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,1.0,1.0
1983                ,UNICA          ,MG,TRIGO                                   ,4747,21.0,29.0,1.4
1983                ,UNICA          ,MS,TRIGO                                   ,4747,120.0,161.0,1.3
1983                ,UNICA          ,PR,TRIGO                                   ,4747,903.0,1056.0,1.2
1983                ,UNICA          ,RS,TRIGO                                   ,4747,722.0,752.0,1.0
1983                ,UNICA          ,SC,TRIGO                                   ,4747,18.0,17.0,0.9
1983                ,UNICA          ,SP,TRIGO                                   ,4747,146.0,175.0,1.2
1984                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,0.0,0.0
1984                ,UNICA          ,GO,TRIGO                                   ,4747,0.0,0.0,0.0
1984                ,UNICA          ,MG,TRIGO                                   ,4747,15.0,23.0,1.5
1984                ,UNICA          ,MS,TRIGO                                   ,4747,144.0,112.0,0.8
1984                ,UNICA          ,MT,TRIGO                                   ,4747,0.0,0.0,0.0
1984                ,UNICA          ,PR,TRIGO                                   ,4747,920.0,1144.0,1.2
1984                ,UNICA          ,RS,TRIGO                                   ,4747,766.0,634.0,0.8
1984                ,UNICA          ,SC,TRIGO                                   ,4747,20.0,11.0,0.6
1984                ,UNICA          ,SP,TRIGO                                   ,4747,148.0,105.0,0.7
1985                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,0.0,0.0
1985                ,UNICA          ,GO,TRIGO                                   ,4747,0.0,0.0,0.0
1985                ,UNICA          ,MG,TRIGO                                   ,4747,8.0,19.0,2.4
1985                ,UNICA          ,MS,TRIGO                                   ,4747,190.0,322.0,1.7
1985                ,UNICA          ,MT,TRIGO                                   ,4747,0.0,0.0,0.0
1985                ,UNICA          ,PR,TRIGO                                   ,4747,1280.0,2679.0,2.1
1985                ,UNICA          ,RS,TRIGO                                   ,4747,950.0,982.0,1.0
1985                ,UNICA          ,SC,TRIGO                                   ,4747,35.0,43.0,1.2
1985                ,UNICA          ,SP,TRIGO                                   ,4747,151.0,279.0,1.8
1986                ,UNICA          ,BA,TRIGO                                   ,4747,0.0,0.0,0.0
1986                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,1.0,0.0
1986                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,1.0,1.0
1986                ,UNICA          ,MG,TRIGO                                   ,4747,11.0,25.0,2.3
1986                ,UNICA          ,MS,TRIGO                                   ,4747,408.0,448.0,1.1
1986                ,UNICA          ,MT,TRIGO                                   ,4747,0.0,0.0,0.0
1986                ,UNICA          ,PR,TRIGO                                   ,4747,1945.0,2898.0,1.5
1986                ,UNICA          ,RS,TRIGO                                   ,4747,1188.0,1801.0,1.5
1986                ,UNICA          ,SC,TRIGO                                   ,4747,138.0,143.0,1.0
1986                ,UNICA          ,SP,TRIGO                                   ,4747,218.0,315.0,1.4
1987                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,1.0,0.0
1987                ,UNICA          ,GO,TRIGO                                   ,4747,0.0,1.0,0.0
1987                ,UNICA          ,MG,TRIGO                                   ,4747,7.0,22.0,3.1
1987                ,UNICA          ,MS,TRIGO                                   ,4747,428.0,559.0,1.3
1987                ,UNICA          ,MT,TRIGO                                   ,4747,0.0,1.0,0.0
1987                ,UNICA          ,PR,TRIGO                                   ,4747,1710.0,3297.0,1.9
1987                ,UNICA          ,RS,TRIGO                                   ,4747,983.0,1750.0,1.8
1987                ,UNICA          ,SC,TRIGO                                   ,4747,120.0,160.0,1.3
1987                ,UNICA          ,SP,TRIGO                                   ,4747,180.0,338.0,1.9
1988                ,UNICA          ,BA,TRIGO                                   ,4747,0.0,0.0,0.0
1988                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,1.0,0.0
1988                ,UNICA          ,GO,TRIGO                                   ,4747,2.0,3.0,1.5
1988                ,UNICA          ,MG,TRIGO                                   ,4747,11.0,26.0,2.4
1988                ,UNICA          ,MS,TRIGO                                   ,4747,344.0,497.0,1.4
1988                ,UNICA          ,MT,TRIGO                                   ,4747,0.0,1.0,0.0
1988                ,UNICA          ,PR,TRIGO                                   ,4747,1800.0,3177.0,1.8
1988                ,UNICA          ,RS,TRIGO                                   ,4747,1030.0,1627.0,1.6
1988                ,UNICA          ,SC,TRIGO                                   ,4747,111.0,122.0,1.1
1988                ,UNICA          ,SP,TRIGO                                   ,4747,192.0,394.0,2.1
1989                ,UNICA          ,BA,TRIGO                                   ,4747,0.0,0.0,0.0
1989                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,2.0,2.0
1989                ,UNICA          ,MG,TRIGO                                   ,4747,10.0,17.0,1.7
1989                ,UNICA          ,MS,TRIGO                                   ,4747,336.0,460.0,1.4
1989                ,UNICA          ,MT,TRIGO                                   ,4747,1.0,1.0,1.0
1989                ,UNICA          ,PR,TRIGO                                   ,4747,1900.0,3100.0,1.6
1989                ,UNICA          ,RS,TRIGO                                   ,4747,750.0,1425.0,1.9
1989                ,UNICA          ,SC,TRIGO                                   ,4747,94.0,118.0,1.3
1989                ,UNICA          ,SP,TRIGO                                   ,4747,215.0,355.0,1.7
1990                ,UNICA          ,BA,TRIGO                                   ,4747,0.0,0.0,0.0
1990                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,1.0,1.0
1990                ,UNICA          ,MG,TRIGO                                   ,4747,5.0,17.0,3.4
1990                ,UNICA          ,MS,TRIGO                                   ,4747,208.0,189.0,0.9
1990                ,UNICA          ,PR,TRIGO                                   ,4747,1805.0,1462.0,0.8
1990                ,UNICA          ,RS,TRIGO                                   ,4747,959.0,1304.0,1.4
1990                ,UNICA          ,SC,TRIGO                                   ,4747,105.0,126.0,1.2
1990                ,UNICA          ,SP,TRIGO                                   ,4747,200.0,204.0,1.0
1991                ,UNICA          ,GO,TRIGO                                   ,4747,0.0,1.0,0.0
1991                ,UNICA          ,MG,TRIGO                                   ,4747,2.0,5.0,2.5
1991                ,UNICA          ,MS,TRIGO                                   ,4747,115.0,163.0,1.4
1991                ,UNICA          ,PR,TRIGO                                   ,4747,1191.0,1846.0,1.6
1991                ,UNICA          ,RS,TRIGO                                   ,4747,659.0,811.0,1.2
1991                ,UNICA          ,SC,TRIGO                                   ,4747,76.0,112.0,1.5
1991                ,UNICA          ,SP,TRIGO                                   ,4747,102.0,139.0,1.4
1992                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,1.0,1.0
1992                ,UNICA          ,MG,TRIGO                                   ,4747,3.0,11.0,3.7
1992                ,UNICA          ,MS,TRIGO                                   ,4747,138.0,118.0,0.9
1992                ,UNICA          ,PR,TRIGO                                   ,4747,1253.0,1454.0,1.2
1992                ,UNICA          ,RS,TRIGO                                   ,4747,461.0,945.0,2.0
1992                ,UNICA          ,SC,TRIGO                                   ,4747,70.0,104.0,1.5
1992                ,UNICA          ,SP,TRIGO                                   ,4747,72.0,107.0,1.5
1993                ,UNICA          ,GO,TRIGO                                   ,4747,4.0,8.0,2.0
1993                ,UNICA          ,MG,TRIGO                                   ,4747,4.0,15.0,3.8
1993                ,UNICA          ,MS,TRIGO                                   ,4747,69.0,62.0,0.9
1993                ,UNICA          ,PR,TRIGO                                   ,4747,930.0,967.0,1.0
1993                ,UNICA          ,RS,TRIGO                                   ,4747,531.0,844.0,1.6
1993                ,UNICA          ,SC,TRIGO                                   ,4747,61.0,67.0,1.1
1993                ,UNICA          ,SP,TRIGO                                   ,4747,43.0,88.0,2.0
1994                ,UNICA          ,GO,TRIGO                                   ,4747,4.0,8.0,2.0
1994                ,UNICA          ,MG,TRIGO                                   ,4747,6.0,20.0,3.3
1994                ,UNICA          ,MS,TRIGO                                   ,4747,68.0,66.0,1.0
1994                ,UNICA          ,PR,TRIGO                                   ,4747,730.0,1088.0,1.5
1994                ,UNICA          ,RS,TRIGO                                   ,4747,543.0,826.0,1.5
1994                ,UNICA          ,SC,TRIGO                                   ,4747,61.0,98.0,1.6
1994                ,UNICA          ,SP,TRIGO                                   ,4747,35.0,33.0,0.9
1995                ,UNICA          ,DF,TRIGO                                   ,4747,1.0,3.0,3.0
1995                ,UNICA          ,GO,TRIGO                                   ,4747,1.0,5.0,5.0
1995                ,UNICA          ,MG,TRIGO                                   ,4747,3.0,13.0,4.3
1995                ,UNICA          ,MS,TRIGO                                   ,4747,32.0,22.0,0.7
1995                ,UNICA          ,PR,TRIGO                                   ,4747,635.0,1048.0,1.6
1995                ,UNICA          ,RS,TRIGO                                   ,4747,300.0,330.0,1.1
1995                ,UNICA          ,SC,TRIGO                                   ,4747,37.0,61.0,1.6
1995                ,UNICA          ,SP,TRIGO                                   ,4747,25.0,42.0,1.7
1996                ,UNICA          ,DF,TRIGO                                   ,4747,2.0,9.0,4.5
1996                ,UNICA          ,GO,TRIGO                                   ,4747,5.0,21.0,4.2
1996                ,UNICA          ,MG,TRIGO                                   ,4747,5.0,21.0,4.2
1996                ,UNICA          ,MS,TRIGO                                   ,4747,49.0,50.0,1.0
1996                ,UNICA          ,PR,TRIGO                                   ,4747,1111.0,1956.0,1.8
1996                ,UNICA          ,RS,TRIGO                                   ,4747,570.0,992.0,1.7
1996                ,UNICA          ,SC,TRIGO                                   ,4747,75.0,128.0,1.7
1996                ,UNICA          ,SP,TRIGO                                   ,4747,16.0,20.0,1.2
1997                ,UNICA          ,DF,TRIGO                                   ,4747,2.0,6.0,3.0
1997                ,UNICA          ,GO,TRIGO                                   ,4747,3.0,8.0,2.7
1997                ,UNICA          ,MG,TRIGO                                   ,4747,3.0,14.0,4.7
1997                ,UNICA          ,MS,TRIGO                                   ,4747,30.0,45.0,1.5
1997                ,UNICA          ,PR,TRIGO                                   ,4747,922.0,1651.0,1.8
1997                ,UNICA          ,RS,TRIGO                                   ,4747,484.0,610.0,1.3
1997                ,UNICA          ,SC,TRIGO                                   ,4747,45.0,49.0,1.1
1997                ,UNICA          ,SP,TRIGO                                   ,4747,12.0,23.0,1.9
1998                ,UNICA          ,DF,TRIGO                                   ,4747,1.0,3.0,3.0
1998                ,UNICA          ,GO,TRIGO                                   ,4747,8.0,12.0,1.5
1998                ,UNICA          ,MG,TRIGO                                   ,4747,3.0,16.0,5.3
1998                ,UNICA          ,MS,TRIGO                                   ,4747,29.0,48.0,1.7
1998                ,UNICA          ,PR,TRIGO                                   ,4747,900.0,1494.0,1.7
1998                ,UNICA          ,RS,TRIGO                                   ,4747,392.0,555.0,1.4
1998                ,UNICA          ,SC,TRIGO                                   ,4747,30.0,42.0,1.4
1998                ,UNICA          ,SP,TRIGO                                   ,4747,10.0,17.0,1.7
1999                ,UNICA          ,DF,TRIGO                                   ,4747,1.0,4.0,4.0
1999                ,UNICA          ,GO,TRIGO                                   ,4747,10.0,14.0,1.4
1999                ,UNICA          ,MG,TRIGO                                   ,4747,4.0,16.0,4.0
1999                ,UNICA          ,MS,TRIGO                                   ,4747,42.0,71.0,1.7
1999                ,UNICA          ,PR,TRIGO                                   ,4747,765.0,1522.0,2.0
1999                ,UNICA          ,RS,TRIGO                                   ,4747,386.0,696.0,1.8
1999                ,UNICA          ,SC,TRIGO                                   ,4747,26.0,41.0,1.6
1999                ,UNICA          ,SP,TRIGO                                   ,4747,18.0,39.0,2.2
2000                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,2.0,0.0
2000                ,UNICA          ,GO,TRIGO                                   ,4747,7.0,7.0,1.0
2000                ,UNICA          ,MG,TRIGO                                   ,4747,6.0,23.0,3.8
2000                ,UNICA          ,MS,TRIGO                                   ,4747,65.0,75.0,1.2
2000                ,UNICA          ,PR,TRIGO                                   ,4747,780.0,575.0,0.7
2000                ,UNICA          ,RS,TRIGO                                   ,4747,557.0,891.0,1.6
2000                ,UNICA          ,SC,TRIGO                                   ,4747,34.0,57.0,1.7
2000                ,UNICA          ,SP,TRIGO                                   ,4747,19.0,27.0,1.4
2001                ,UNICA          ,DF,TRIGO                                   ,4747,0.0,2.0,0.0
2001                ,UNICA          ,GO,TRIGO                                   ,4747,8.0,10.0,1.2
